"STATISTIC","STATISTIC Label","TLIST(M1)","Month","C02363V03422","Consumer Item","UNIT","VALUE"
"CPM12","National Average Price","201305","2013 May","10320","Pork loin chops per kg","Euro","8.249"
"CPM12","National Average Price","201305","2013 May","10330","Pork steak per kg","Euro","9.535"
"CPM12","National Average Price","201305","2013 May","10340","Lamb - whole leg / half leg per kg","Euro","11.756"
"CPM12","National Average Price","201305","2013 May","10350","Lamb loin chops per kg","Euro","17.783"
"CPM12","National Average Price","201305","2013 May","10360","Lamb gigot chops per kg","Euro","13.216"
"CPM12","National Average Price","201305","2013 May","10370","Uncooked chicken medium size 1.6kg","Euro","5.917"
"CPM12","National Average Price","201305","2013 May","10400","Lamb's liver per kg","Euro","5.854"
"CPM12","National Average Price","201305","2013 May","10410","Ham fillet per kg","Euro","6.036"
"CPM12","National Average Price","201305","2013 May","10420","Cooked ham per kg","Euro","17.55"
"CPM12","National Average Price","201305","2013 May","10440","Best back rashers per kg","Euro","11.036"
"CPM12","National Average Price","201305","2013 May","10450","Pork sausages per kg","Euro","6.166"
"CPM12","National Average Price","201305","2013 May","10520","Fresh fillet of whiting per kg","Euro","10.822"
"CPM12","National Average Price","201305","2013 May","10530","Fresh fillet of cod per kg","Euro","14.67"
"CPM12","National Average Price","201305","2013 May","10540","Fresh salmon per kg","Euro","17.648"
"CPM12","National Average Price","201305","2013 May","10550","Fresh fillet of plaice per kg","Euro","16.937"
"CPM12","National Average Price","201305","2013 May","10570","Fresh hake per kg","Euro",""
"CPM12","National Average Price","201305","2013 May","10590","Smoked salmon per kg","Euro","27.896"
"CPM12","National Average Price","201305","2013 May","10630","Full fat milk per 2 litre","Euro","1.767"
"CPM12","National Average Price","201305","2013 May","10640","Low fat milk per 1 litre","Euro","1.042"
"CPM12","National Average Price","201305","2013 May","10680","Irish cheddar per kg","Euro","10.999"
"CPM12","National Average Price","201305","2013 May","10730","Large eggs per half dozen","Euro","1.893"
"CPM12","National Average Price","201305","2013 May","10740","Medium eggs per half dozen","Euro","1.631"
"CPM12","National Average Price","201305","2013 May","10750","Butter per lb","Euro","2.718"
"CPM12","National Average Price","201305","2013 May","10840","Grapes per kg","Euro","5.704"
"CPM12","National Average Price","201305","2013 May","10850","Bananas per kg","Euro","1.377"
"CPM12","National Average Price","201305","2013 May","10910","Tomatoes per kg","Euro","2.924"
"CPM12","National Average Price","201305","2013 May","10920","Onions per kg","Euro","1.179"
"CPM12","National Average Price","201305","2013 May","10940","Broccoli per kg","Euro","3.286"
"CPM12","National Average Price","201305","2013 May","10950","Carrots per kg","Euro","1.319"
"CPM12","National Average Price","201305","2013 May","10960","Mushrooms per kg","Euro","4.804"
"CPM12","National Average Price","201305","2013 May","11040","Tomatoes tinned per 400g","Euro","0.912"
"CPM12","National Average Price","201305","2013 May","11090","Potatoes 2.5 kg","Euro","3.976"
"CPM12","National Average Price","201305","2013 May","11095","Potatoes 7.5 kg","Euro",""
"CPM12","National Average Price","201305","2013 May","11100","Potatoes 10 kg","Euro","10.267"
"CPM12","National Average Price","201305","2013 May","11150","White granulated sugar per 1 kg","Euro","1.344"
"CPM12","National Average Price","201305","2013 May","11160","Jam per lb","Euro","1.962"
"CPM12","National Average Price","201305","2013 May","11180","Marmalade per lb","Euro","1.865"
"CPM12","National Average Price","201305","2013 May","11570","Tea bags per 80","Euro","2.834"
"CPM12","National Average Price","201305","2013 May","11640","Orange juice per litre","Euro","1.547"
"CPM12","National Average Price","201305","2013 May","11680","Whiskey - take home (70cl bottle)","Euro","23.565"
"CPM12","National Average Price","201305","2013 May","11690","Brandy - take home (70cl bottle)","Euro","28.131"
"CPM12","National Average Price","201305","2013 May","11700","Vodka - take home (70cl bottle)","Euro","18.948"
"CPM12","National Average Price","201305","2013 May","11710","Cream liqueur - take home (70cl bottle)","Euro","15.145"
"CPM12","National Average Price","201305","2013 May","11730","Wine - take home (75cl bottle)","Euro","9.962"
"CPM12","National Average Price","201305","2013 May","11740","Cider - take home (50cl can)","Euro","2.215"
"CPM12","National Average Price","201305","2013 May","11750","Sherry - take home (75cl bottle)","Euro","13.29"
"CPM12","National Average Price","201305","2013 May","11760","Lager - take home (50cl can)","Euro","1.858"
"CPM12","National Average Price","201305","2013 May","11780","Stout - take home (50cl can)","Euro","2.154"
"CPM12","National Average Price","201305","2013 May","11790","Filtered cigarettes per 20 pk","Euro","9.319"
"CPM12","National Average Price","201305","2013 May","12160","Stout - draught bar (1 pint)","Euro","4.163"
"CPM12","National Average Price","201305","2013 May","12170","Lager - draught bar (1 pint)","Euro","4.536"
"CPM12","National Average Price","201305","2013 May","12180","Lager - bar (33cl bottle)","Euro","4.492"
"CPM12","National Average Price","201305","2013 May","12190","Cider - draught bar (1 pint)","Euro","4.581"
"CPM12","National Average Price","201305","2013 May","12200","Ale - draught bar (1 pint)","Euro","4.19"
"CPM12","National Average Price","201305","2013 May","12210","Cider - bar (33cl bottle)","Euro","4.607"
"CPM12","National Average Price","201305","2013 May","12220","Flavoured alcoholic drink - bar (275ml bottle)","Euro","5.238"
"CPM12","National Average Price","201305","2013 May","12230","Whiskey - bar (single) per ½ glass","Euro","3.886"
"CPM12","National Average Price","201305","2013 May","12240","Brandy - bar (single) per ½ glass","Euro","4.436"
"CPM12","National Average Price","201305","2013 May","12250","Vodka - bar (single) per ½ glass","Euro","3.94"
"CPM12","National Average Price","201305","2013 May","12270","Wine - bar (187ml bottle)","Euro","5.099"
"CPM12","National Average Price","201305","2013 May","30180","Diesel per litre","Euro","1.489"
"CPM12","National Average Price","201305","2013 May","30190","Petrol - unleaded per litre","Euro","1.575"
"CPM12","National Average Price","201305","2013 May","30400","Cinema fee","Euro","8.963"
"CPM12","National Average Price","201305","2013 May","30410","Nightclubs fee","Euro","9.393"
"CPM12","National Average Price","201305","2013 May","30690","Gent's dry cut fee","Euro","11.893"
"CPM12","National Average Price","201305","2013 May","30700","Gent's wash, cut, and blow dry fee","Euro","18.078"
"CPM12","National Average Price","201305","2013 May","30720","Ladies' wash, cut and blow dry fee","Euro","36.45"
"CPM12","National Average Price","201306","2013 June","10020","White, self raising flour per 2 kg","Euro","2.363"
"CPM12","National Average Price","201306","2013 June","10030","Brown, wholemeal flour per 2 kg","Euro","2.945"
"CPM12","National Average Price","201306","2013 June","10040","Bread, white sliced pan, large (800g)","Euro","1.298"
"CPM12","National Average Price","201306","2013 June","10050","Bread, brown sliced pan, large (800g)","Euro","1.526"
"CPM12","National Average Price","201306","2013 June","10190","Spaghetti per 500g","Euro","1.133"
"CPM12","National Average Price","201306","2013 June","10280","Sirloin steak per kg","Euro","16.982"
"CPM12","National Average Price","201306","2013 June","10290","Striploin steak per kg","Euro","22.628"
"CPM12","National Average Price","201306","2013 June","10300","Roast beef - topside or rib per kg","Euro","12.534"
"CPM12","National Average Price","201306","2013 June","10310","Sliced / diced beef pieces per kg","Euro","10.333"
"CPM12","National Average Price","201306","2013 June","10320","Pork loin chops per kg","Euro","8.538"
"CPM12","National Average Price","201306","2013 June","10330","Pork steak per kg","Euro","9.587"
"CPM12","National Average Price","201306","2013 June","10340","Lamb - whole leg / half leg per kg","Euro","12.239"
"CPM12","National Average Price","201306","2013 June","10350","Lamb loin chops per kg","Euro","18.084"
"CPM12","National Average Price","201306","2013 June","10360","Lamb gigot chops per kg","Euro","12.658"
"CPM12","National Average Price","201306","2013 June","10370","Uncooked chicken medium size 1.6kg","Euro","6.062"
"CPM12","National Average Price","201306","2013 June","10400","Lamb's liver per kg","Euro","5.874"
"CPM12","National Average Price","201306","2013 June","10410","Ham fillet per kg","Euro","6.045"
"CPM12","National Average Price","201306","2013 June","10420","Cooked ham per kg","Euro","17.461"
"CPM12","National Average Price","201306","2013 June","10440","Best back rashers per kg","Euro","10.897"
"CPM12","National Average Price","201306","2013 June","10450","Pork sausages per kg","Euro","6.152"
"CPM12","National Average Price","201306","2013 June","10520","Fresh fillet of whiting per kg","Euro","10.778"
"CPM12","National Average Price","201306","2013 June","10530","Fresh fillet of cod per kg","Euro","15.514"
"CPM12","National Average Price","201306","2013 June","10540","Fresh salmon per kg","Euro","18.019"
"CPM12","National Average Price","201306","2013 June","10550","Fresh fillet of plaice per kg","Euro","17.026"
"CPM12","National Average Price","201306","2013 June","10570","Fresh hake per kg","Euro",""
"CPM12","National Average Price","201306","2013 June","10590","Smoked salmon per kg","Euro","29.178"
"CPM12","National Average Price","201306","2013 June","10630","Full fat milk per 2 litre","Euro","1.862"
"CPM12","National Average Price","201306","2013 June","10640","Low fat milk per 1 litre","Euro","1.077"
"CPM12","National Average Price","201306","2013 June","10680","Irish cheddar per kg","Euro","11.125"
"CPM12","National Average Price","201306","2013 June","10730","Large eggs per half dozen","Euro","1.893"
"CPM12","National Average Price","201306","2013 June","10740","Medium eggs per half dozen","Euro","1.541"
"CPM12","National Average Price","201306","2013 June","10750","Butter per lb","Euro","2.742"
"CPM12","National Average Price","201306","2013 June","10840","Grapes per kg","Euro","5.521"
"CPM12","National Average Price","201306","2013 June","10850","Bananas per kg","Euro","1.374"
"CPM12","National Average Price","201306","2013 June","10910","Tomatoes per kg","Euro","3.025"
"CPM12","National Average Price","201306","2013 June","10920","Onions per kg","Euro","1.201"
"CPM12","National Average Price","201306","2013 June","10940","Broccoli per kg","Euro","3.366"
"CPM12","National Average Price","201306","2013 June","10950","Carrots per kg","Euro","1.306"
"CPM12","National Average Price","201306","2013 June","10960","Mushrooms per kg","Euro","4.828"
"CPM12","National Average Price","201306","2013 June","11040","Tomatoes tinned per 400g","Euro","0.893"
"CPM12","National Average Price","201306","2013 June","11090","Potatoes 2.5 kg","Euro","4.051"
"CPM12","National Average Price","201306","2013 June","11095","Potatoes 7.5 kg","Euro",""
"CPM12","National Average Price","201306","2013 June","11100","Potatoes 10 kg","Euro","10.414"
"CPM12","National Average Price","201306","2013 June","11150","White granulated sugar per 1 kg","Euro","1.345"
"CPM12","National Average Price","201306","2013 June","11160","Jam per lb","Euro","1.987"
"CPM12","National Average Price","201306","2013 June","11180","Marmalade per lb","Euro","1.866"
"CPM12","National Average Price","201306","2013 June","11570","Tea bags per 80","Euro","2.835"
"CPM12","National Average Price","201306","2013 June","11640","Orange juice per litre","Euro","1.603"
"CPM12","National Average Price","201306","2013 June","11680","Whiskey - take home (70cl bottle)","Euro","23.918"
"CPM12","National Average Price","201306","2013 June","11690","Brandy - take home (70cl bottle)","Euro","27.727"
